GPE.L	Real Estate	REIT - Office
HAS.L	Industrials	Staffing & Employment Services
HHPD.L	Technology	Electronic Components
HMSO.L	Real Estate	REIT - Retail
HILS.L	Industrials	Engineering & Construction
HVPE.L	Financial Services	Asset Management
HSBK.L	Financial Services	Banks - Regional
HSX.L	Financial Services	Insurance - Property & Casualty
IDHC.L	Healthcare	Diagnostics & Research
IAG.L	Industrials	Airlines
III.L	Financial Services	Asset Management
ITRK.L	Industrials	Specialty Business Services
INCH.L	Consumer Cyclical	Auto & Truck Dealerships
INVP.L	Financial Services	Capital Markets
KAP.L	Energy	Uranium
JD.L	Consumer Cyclical	Apparel Retail
JMAT.L	Basic Materials	Specialty Chemicals
LAND.L	Real Estate	REIT - Diversified
LMP.L	Real Estate	REIT - Industrial
MAB.L	Consumer Cyclical	Restaurants
LSL.L	Real Estate	Real Estate Services
MGAM.L	Industrials	Specialty Industrial Machinery
MARS.L	Consumer Cyclical	Restaurants
MHPC.L	Consumer Defensive	Farm Products
MNDI.L	Basic Materials	Paper & Paper Products
MRC.L		
MTO.L	Industrials	Specialty Business Services
N91.L	Financial Services	Asset Management
NG.L	Utilities	Utilities - Regulated Electric
OCDO.L	Consumer Defensive	Grocery Stores
ONT.L	Healthcare	Biotechnology
NWG.L	Financial Services	Banks - Regional
OXB.L	Healthcare	Biotechnology
PBEE.L	Financial Services	Capital Markets
PAG.L	Financial Services	Mortgage Finance
PDL.L	Basic Materials	Other Precious Metals & Mining
PFD.L	Consumer Defensive	Packaged Foods
PIN.L		
PNN.L	Utilities	Utilities - Regulated Water
PRU.L	Financial Services	Insurance - Life
PTEC.L	Consumer Cyclical	Gambling
QLT.L	Financial Services	Asset Management
RCH.L	Communication Services	Publishing
KLR.L	Industrials	Engineering & Construction
REL.L	Industrials	Specialty Business Services
RHIM.L	Industrials	Metal Fabrication
LIVE.L		
ROR.L	Industrials	Specialty Industrial Machinery
RR.L	Industrials	Aerospace & Defense
RSW.L	Technology	Scientific & Technical Instruments
SAFE.L	Real Estate	REIT - Industrial
SCT.L	Technology	Electronics & Computer Distribution
SDR.L	Financial Services	Asset Management
SEPL.L	Energy	Oil & Gas E&P
SFR.L	Industrials	Engineering & Construction
SGRO.L	Real Estate	REIT - Industrial
SHI.L	Industrials	Industrial Distribution
SMWH.L	Consumer Cyclical	Specialty Retail
SMSD.L	Technology	Consumer Electronics
SNWS.L	Communication Services	Publishing
SRAD.L	Industrials	Building Products & Equipment
PRE.L	Basic Materials	Other Industrial Metals & Mining
SRP.L	Industrials	Specialty Business Services
SSPG.L	Consumer Cyclical	Restaurants
PSH.L	Financial Services	Asset Management
STJ.L	Financial Services	Asset Management
SUS.L	Financial Services	Credit Services
TGA.L	Energy	Thermal Coal
SVT.L	Utilities	Utilities - Regulated Water
TATE.L	Consumer Defensive	Packaged Foods
TEM.L		
TLW.L	Energy	Oil & Gas E&P
RKT.L	Consumer Defensive	Household & Personal Products
TOWN.L	Real Estate	REIT - Diversified
TRI.L	Industrials	Tools & Accessories
TTST.L	Basic Materials	Steel
VANQ.L	Financial Services	Banks - Regional
VLX.L	Industrials	Electrical Equipment & Parts
UTG.L	Real Estate	REIT - Diversified
VP.L	Industrials	Rental & Leasing Services
WIX.L	Consumer Cyclical	Home Improvement Retail
WOSG.L	Consumer Cyclical	Luxury Goods
WEIR.L	Industrials	Specialty Industrial Machinery
XAR.L	Technology	Computer Hardware
SBID.L	Financial Services	Banks - Regional
ABDX.L	Healthcare	Diagnostics & Research
ZIG.L	Industrials	Rental & Leasing Services
AXL.L	Energy	Oil & Gas E&P
BTG.L	Industrials	Consulting Services
CAML.L	Basic Materials	Copper
TRST.L	Technology	Software - Application
CHRT.L	Industrials	Aerospace & Defense
CRTA.L	Technology	Software - Application
EAAS.L	Industrials	Electrical Equipment & Parts
ENW.L	Energy	Oil & Gas E&P
EKF.L	Healthcare	Medical Devices
YNGA.L	Consumer Cyclical	Restaurants
4BB.L	Healthcare	Biotechnology
AET.L	Energy	Oil & Gas E&P
FARN.L	Healthcare	Biotechnology
ANIC.L	Financial Services	Asset Management
FLO.L	Industrials	Industrial Distribution
FRP.L	Financial Services	Capital Markets
GFIN.L	Communication Services	Internet Content & Information
BOKU.L	Technology	Software - Infrastructure
ARBB.L	Financial Services	Banks - Regional
HCM.L	Healthcare	Drug Manufacturers - Specialty & Generic
GHH.L	Technology	Electronic Components
HSP.L	Industrials	Conglomerates
KETL.L	Technology	Electronic Components
IQE.L	Technology	Semiconductor Equipment & Materials
KIST.L	Energy	Oil & Gas E&P
LBG.L	Communication Services	Publishing
LIV.L	Financial Services	Asset Management
NCYT.L	Healthcare	Medical Devices
NIOX.L	Healthcare	Medical Devices
ORR.L	Basic Materials	Gold
OBD.L	Healthcare	Diagnostics & Research
MPE.L	Consumer Defensive	Farm Products
PHE.L	Industrials	Specialty Industrial Machinery
PRM.L	Healthcare	Diagnostics & Research
PXS.L	Healthcare	Drug Manufacturers - Specialty & Generic
SRC.L	Basic Materials	Building Materials
SALT.L	Consumer Defensive	Packaged Foods
REVB.L	Consumer Defensive	Household & Personal Products
SEA.L	Energy	Oil & Gas E&P
SOU.L	Energy	Oil & Gas E&P
TENG.L	Technology	Information Technology Services
SUP.L	Industrials	Conglomerates
THS.L	Basic Materials	Other Precious Metals & Mining
TMT.L	Financial Services	Asset Management
TRU.L	Communication Services	Electronic Gaming & Multimedia
VTU.L	Consumer Cyclical	Auto & Truck Dealerships
ULTP.L	Consumer Cyclical	Furnishings, Fixtures & Appliances
WJG.L	Consumer Cyclical	Residential Construction
ZIOC.L	Basic Materials	Steel
MANH	Technology	Software - Application
MASS	Healthcare	Medical Devices
MBLY	Consumer Cyclical	Auto Parts
MDLN	Healthcare	Medical Instruments & Supplies
MCRI	Consumer Cyclical	Resorts & Casinos
MEDP	Healthcare	Diagnostics & Research
MCHB	Financial Services	Banks - Regional
MAZE	Healthcare	Biotechnology
MEOH	Basic Materials	Chemicals
METC	Basic Materials	Coking Coal
MFIN	Financial Services	Credit Services
MGRC	Industrials	Rental & Leasing Services
MIRM	Healthcare	Biotechnology
MGNI	Communication Services	Advertising Agencies
MLCO	Consumer Cyclical	Resorts & Casinos
MKTW	Financial Services	Financial Data & Stock Exchanges
MLTX	Healthcare	Biotechnology
MMSI	Healthcare	Medical Instruments & Supplies
MOMO	Communication Services	Internet Content & Information
MRAM	Technology	Semiconductors
MNKD	Healthcare	Biotechnology
MPB	Financial Services	Banks - Regional
MNTK	Basic Materials	Specialty Chemicals
MRNA	Healthcare	Biotechnology
MRVL	Technology	Semiconductors
MSTR	Technology	Software - Application
MTLS	Technology	Software - Application
MSEX	Utilities	Utilities - Regulated Water
MVST	Consumer Cyclical	Auto Parts
MU	Technology	Semiconductors
MYGN	Healthcare	Diagnostics & Research
MZTI	Consumer Defensive	Packaged Foods
AENA.MC	Industrials	Airports & Air Services
ANA.MC	Industrials	Engineering & Construction
BBVA.MC	Financial Services	Banks - Diversified
COL.MC	Real Estate	REIT - Office
ENC.MC	Basic Materials	Paper & Paper Products
MBX	Healthcare	Biotechnology
CAF.MC	Industrials	Railroads
FCC.MC	Industrials	Waste Management
GEST.MC	Consumer Cyclical	Auto Parts
IBE.MC	Utilities	Utilities - Diversified
ITX.MC	Consumer Cyclical	Apparel Retail
MAP.MC	Financial Services	Insurance - Diversified
PHM.MC	Healthcare	Biotechnology
MTS.MC	Basic Materials	Steel
REP.MC	Energy	Oil & Gas Integrated
TRE.MC	Industrials	Engineering & Construction
SAN.MC	Financial Services	Banks - Diversified
VIS.MC	Consumer Cyclical	Packaging & Containers
BMED.MI	Financial Services	Banks - Regional
CRL.MI	Technology	Electronic Components
BRE.MI	Consumer Cyclical	Auto Parts
EGLA.MI	Consumer Cyclical	Auto Parts
ENI.MI	Energy	Oil & Gas Integrated
G.MI	Financial Services	Insurance - Diversified
IG.MI	Utilities	Utilities - Regulated Gas
LTMC.MI	Consumer Cyclical	Gambling
MONC.MI	Consumer Cyclical	Apparel Manufacturing
ISP.MI	Financial Services	Banks - Regional
PRY.MI	Industrials	Electrical Equipment & Parts
REC.MI	Healthcare	Drug Manufacturers - General
SRG.MI	Utilities	Utilities - Regulated Gas
TPRO.MI	Technology	Semiconductors
TEN.MI	Energy	Oil & Gas Equipment & Services
NAMM	Basic Materials	Gold
UNI.MI	Financial Services	Insurance - Property & Casualty
NAVI	Financial Services	Credit Services
NBIS	Communication Services	Internet Content & Information
NBP	Healthcare	Biotechnology
NDAQ	Financial Services	Financial Data & Stock Exchanges
NEXN	Communication Services	Advertising Agencies
NHP	Real Estate	REIT - Healthcare Facilities
NKTX	Healthcare	Biotechnology
NEO.US	Healthcare	Diagnostics & Research
NMRK	Real Estate	Real Estate Services
NNOX	Healthcare	Medical Devices
NRC	Healthcare	Health Information Services
NSSC	Industrials	Security & Protection Services
NTES	Communication Services	Electronic Gaming & Multimedia
NTNX	Technology	Software - Infrastructure
NTSK	Technology	Software - Infrastructure
BAMI.MI	Financial Services	Banks - Regional
NVCR	Healthcare	Medical Devices
NVMI	Technology	Semiconductor Equipment & Materials
NWE	Utilities	Utilities - Regulated Electric
NXST	Communication Services	Broadcasting
NWSA	Communication Services	Entertainment
AAMI	Financial Services	Asset Management
AAT	Real Estate	REIT - Diversified
SES.MI	Technology	Information Technology Services
ABCB	Financial Services	Banks - Regional
ABX	Financial Services	Insurance - Life
ABM	Industrials	Specialty Business Services
ACEL	Consumer Cyclical	Gambling
ACRE	Real Estate	REIT - Mortgage
ADNT	Consumer Cyclical	Auto Parts
ADC	Real Estate	REIT - Retail
AEG	Financial Services	Insurance - Diversified
AER	Industrials	Rental & Leasing Services
AESI	Energy	Oil & Gas Equipment & Services
AFL	Financial Services	Insurance - Life
AGM	Financial Services	Credit Services
AGX	Industrials	Engineering & Construction
AGCO	Industrials	Farm & Heavy Construction Machinery
AI	Technology	Software - Infrastructure
NRIX	Healthcare	Biotechnology
AIZ	Financial Services	Insurance - Property & Casualty
ALH	Consumer Cyclical	Furnishings, Fixtures & Appliances
AKR	Real Estate	REIT - Retail
ALL	Financial Services	Insurance - Property & Casualty
ALSN	Consumer Cyclical	Auto Parts
AIR.US	Industrials	Aerospace & Defense
ALV	Consumer Cyclical	Auto Parts
AMBP	Consumer Cyclical	Packaging & Containers
AMN	Healthcare	Medical Care Facilities
AMPY	Energy	Oil & Gas E&P
AMRX	Healthcare	Drug Manufacturers - Specialty & Generic
AMX	Communication Services	Telecom Services
ANDG	Consumer Cyclical	Personal Services
A.US	Healthcare	Diagnostics & Research
AMTB	Financial Services	Banks - Regional
AORT	Healthcare	Medical Devices
ANGX	Communication Services	Entertainment
ACI	Consumer Defensive	Grocery Stores
APD	Basic Materials	Specialty Chemicals
AQN	Utilities	Utilities - Diversified
APLE	Real Estate	REIT - Hotel & Motel
ARE	Real Estate	REIT - Office
ARIS	Basic Materials	Gold
AROC	Energy	Oil & Gas Equipment & Services
ARX	Financial Services	Insurance Brokers
ASB	Financial Services	Banks - Regional
ASIX	Basic Materials	Chemicals
ATNM	Healthcare	Biotechnology
ASX	Technology	Semiconductors
ATS	Industrials	Specialty Industrial Machinery
ATI	Industrials	Metal Fabrication
AVA	Utilities	Utilities - Diversified
AWI	Industrials	Building Products & Equipment
AX	Financial Services	Banks - Regional
AZO	Consumer Cyclical	Auto Parts
BABA	Consumer Cyclical	Internet Retail
BAK	Basic Materials	Chemicals
AVNT.US	Basic Materials	Specialty Chemicals
BANC	Financial Services	Banks - Regional
AXS.US	Financial Services	Insurance - Specialty
BBDO	Financial Services	Banks - Regional
BBAR	Financial Services	Banks - Regional
BAX	Healthcare	Medical Instruments & Supplies
AME	Industrials	Specialty Industrial Machinery
BBY	Consumer Cyclical	Specialty Retail
BCE	Communication Services	Telecom Services
BCS	Financial Services	Banks - Diversified
BFAM	Consumer Cyclical	Personal Services
BETA	Industrials	Aerospace & Defense
BBVA.US	Financial Services	Banks - Diversified
BH	Consumer Cyclical	Restaurants
BFS	Real Estate	REIT - Retail
BHC	Healthcare	Drug Manufacturers - Specialty & Generic
BHVN	Healthcare	Biotechnology
BIP	Utilities	Utilities - Diversified
BJ	Consumer Defensive	Discount Stores
BLCO	Healthcare	Medical Instruments & Supplies
BKH	Utilities	Utilities - Regulated Gas
BKTI	Technology	Communication Equipment
BMA	Financial Services	Banks - Regional
BMO	Financial Services	Banks - Diversified
BLND.US	Technology	Software - Application
BOH	Financial Services	Banks - Regional
BNY	Financial Services	Banks - Diversified
BOX	Technology	Software - Infrastructure
BRBR	Consumer Defensive	Packaged Foods
BRSL	Consumer Cyclical	Gambling
BSM	Energy	Oil & Gas E&P
BRX	Real Estate	REIT - Retail
BTGO	Financial Services	Capital Markets
BUD	Consumer Defensive	Beverages - Brewers
BX	Financial Services	Asset Management
BWA	Consumer Cyclical	Auto Parts
BXMT	Real Estate	REIT - Mortgage
BY	Financial Services	Banks - Regional
BEKE	Real Estate	Real Estate Services
BDN	Real Estate	REIT - Office
BV.US	Industrials	Specialty Business Services
C	Financial Services	Banks - Diversified
CACI	Technology	Information Technology Services
CANG	Financial Services	Capital Markets
CAL	Consumer Cyclical	Apparel Retail
CBRE	Real Estate	Real Estate Services
CB	Financial Services	Insurance - Property & Casualty
CBZ	Industrials	Specialty Business Services
CCI	Real Estate	REIT - Specialty
CAT	Industrials	Farm & Heavy Construction Machinery
CCL	Consumer Cyclical	Travel Services
CDRE	Industrials	Aerospace & Defense
CDE	Basic Materials	Gold
BNL	Real Estate	REIT - Diversified
CHPT	Consumer Cyclical	Specialty Retail
CGAU	Basic Materials	Gold
CF	Basic Materials	Agricultural Inputs
CHE	Healthcare	Medical Care Facilities
CI	Healthcare	Healthcare Plans
CIG	Utilities	Utilities - Regulated Electric
CION	Financial Services	Asset Management
CLVT	Technology	Information Technology Services
CMCL	Basic Materials	Gold
CM	Financial Services	Banks - Diversified
CMP	Basic Materials	Other Industrial Metals & Mining
CMTG	Real Estate	REIT - Mortgage
CNM	Industrials	Industrial Distribution
CNO	Financial Services	Insurance - Life
CLF.US	Basic Materials	Steel
CNR	Energy	Thermal Coal
COLD	Real Estate	REIT - Industrial
CODI	Industrials	Conglomerates
COOK	Consumer Cyclical	Furnishings, Fixtures & Appliances
CNH.US	Industrials	Farm & Heavy Construction Machinery
COTY	Consumer Defensive	Household & Personal Products
CPA	Industrials	Airlines
CPS	Consumer Cyclical	Auto Parts
CPK	Utilities	Utilities - Regulated Gas
CR	Industrials	Specialty Industrial Machinery
CRCL	Financial Services	Capital Markets
CRL	Healthcare	Diagnostics & Research
CRH	Basic Materials	Building Materials
CSAN	Energy	Oil & Gas Refining & Marketing
CSR	Real Estate	REIT - Residential
CSW	Industrials	Specialty Industrial Machinery
CTRI	Utilities	Utilities - Regulated Gas
CTO	Real Estate	REIT - Diversified
CUBE	Real Estate	REIT - Industrial
CURV	Consumer Cyclical	Apparel Retail
CVM	Healthcare	Biotechnology
CVEO	Consumer Cyclical	Lodging
CVS	Healthcare	Healthcare Plans
CXM	Technology	Software - Application
CYD	Consumer Cyclical	Auto Manufacturers
DAR	Consumer Defensive	Packaged Foods
DAC	Industrials	Marine Shipping
CW	Industrials	Aerospace & Defense
DBD	Technology	Software - Application
CWK.US	Real Estate	Real Estate Services
DECK	Consumer Cyclical	Footwear & Accessories
DCOM	Financial Services	Banks - Regional
DDS	Consumer Cyclical	Department Stores
DEO	Consumer Defensive	Beverages - Wineries & Distilleries
DHR	Healthcare	Diagnostics & Research
DCH.US	Consumer Cyclical	Auto Parts
DINO	Energy	Oil & Gas Refining & Marketing
DKL	Energy	Oil & Gas Refining & Marketing
DNA	Healthcare	Biotechnology
DG.US	Consumer Defensive	Discount Stores
DLR	Real Estate	REIT - Specialty
DOLE	Consumer Defensive	Farm Products
DOC	Real Estate	REIT - Healthcare Facilities
DOW	Basic Materials	Chemicals
DV	Communication Services	Advertising Agencies
DRI	Consumer Cyclical	Restaurants
DTE	Utilities	Utilities - Regulated Electric
DX	Real Estate	REIT - Mortgage
E	Energy	Oil & Gas Integrated
ECG	Industrials	Engineering & Construction
EE	Energy	Oil & Gas Midstream
EFR	Financial Services	Asset Management
ED	Utilities	Utilities - Regulated Electric
EBF	Industrials	Specialty Business Services
EG	Financial Services	Insurance - Reinsurance
EIG	Financial Services	Insurance - Specialty
ELAN	Healthcare	Drug Manufacturers - Specialty & Generic
EMA	Utilities	Utilities - Regulated Electric
ENIC	Utilities	Utilities - Renewable
EMN	Basic Materials	Specialty Chemicals
EPAC	Industrials	Specialty Industrial Machinery
ELPC	Utilities	Utilities - Regulated Electric
EGP.US	Real Estate	REIT - Industrial
EPD	Energy	Oil & Gas Midstream
EPRT	Real Estate	REIT - Retail
ENS.US	Industrials	Electrical Equipment & Parts
EQNR	Energy	Oil & Gas Integrated
ERO	Basic Materials	Copper
ESI	Basic Materials	Specialty Chemicals
ESS	Real Estate	REIT - Residential
ES	Utilities	Utilities - Regulated Electric
ETD	Consumer Cyclical	Furnishings, Fixtures & Appliances
ETSY	Consumer Cyclical	Internet Retail
EVH	Healthcare	Health Information Services
F	Consumer Cyclical	Auto Manufacturers
EW	Healthcare	Medical Devices
EXP	Basic Materials	Building Materials
EVRG	Utilities	Utilities - Regulated Electric
FC	Consumer Defensive	Education & Training Services
FBK	Financial Services	Banks - Regional
FCPT	Real Estate	REIT - Retail
FDX	Industrials	Integrated Freight & Logistics
